num__match_id,num__stage_id,num__venue_id,num__home_team_id,num__away_team_id,num__home_score,num__away_score,num__home_xg,num__away_xg,num__referee_id,cat__date_2026-06-11,cat__date_2026-06-12,cat__date_2026-06-13,cat__date_2026-06-14,cat__date_2026-06-15,cat__date_2026-06-16,cat__date_2026-06-17,cat__date_2026-06-18,cat__date_2026-06-19,cat__date_2026-06-20,cat__date_2026-06-21,cat__date_2026-06-22,cat__date_2026-06-23,cat__date_2026-06-24,cat__date_2026-06-25,cat__date_2026-06-26,cat__date_2026-06-27,cat__date_2026-06-28,cat__date_2026-06-29,cat__kickoff_time_utc_15:00,cat__kickoff_time_utc_18:00,cat__kickoff_time_utc_19:00,cat__kickoff_time_utc_21:00,cat__kickoff_time_utc_22:00,cat__kickoff_time_utc_23:00,cat__kickoff_time_utc_23:59,cat__status_Completed,cat__status_Scheduled
1.130753344281118,0.0,1.5203596804437818,-0.1803046114936547,-0.10837082921441268,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,0.8596750527411663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.1788705078675485,0.0,-1.0009277742652922,0.2524264560911166,0.03612360973813756,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,1.0776208407600536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.2269876714539791,0.0,-0.16049862269560083,0.10818276689619283,0.1806180486906878,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,1.2955666287789407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.2751048350404095,0.0,0.8900378167665133,0.5409138344809642,0.325112487643238,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,1.513512416797828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.32322199862684,0.0,1.1001451046589361,0.3966701452860404,0.4696069265957883,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,1.7314582048167153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.3713391622132707,0.0,0.2597159530892448,0.8294012128708117,0.6141013655483385,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-1.5377286154665932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4194563257997013,0.0,-1.4211423500501377,0.6851575236758879,0.7585958045008887,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-1.319782827447706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4675734893861319,0.0,1.310252392551359,1.1178885912606593,0.903090243453439,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-1.1018370394288188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.5156906529725622,0.0,-1.2110350621577148,0.9736449020657355,1.0475846824059891,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-0.8838912514099315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.5638078165589928,0.0,0.6799305288740904,1.4063759696505067,1.1920791213585396,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-0.6659454633910442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.6119249801454234,0.0,0.04960866519682197,1.262132280455583,1.3365735603110898,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-0.447999675372157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.660042143731854,0.0,1.5203596804437818,1.6948633480403543,1.48106799926364,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-0.23005388735326981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.7081593073182846,0.0,0.4698232409816676,1.5506196588454306,1.6255624382161902,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-0.012108099334382581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
